text,labels
Molecular weights of plasmids determined from their relative mobilities after agarose gei electrophoresis resulted: 9,B-Agr I-Agr O B-Agr O O O O O O B-Agr O B-Agr O O
Contour length measurement via electron microscopy of 8,O B-Agr B-Agr O B-Agr I-Agr O O
As regards the numbers of cuttings no significant differences emerged between control test and the treatments,O O O O O B-Agr O O O O O O O O O O
By contrast the use of a rooting treatment (especially IBA 3000 + Captano) brought a significant increase in the root systems of the cuttings,O O O O O O B-Agr O O B-Agr O O O O O O O O O B-Agr I-Agr O O B-Agr
Milk production was low about 7q; while chemical composition revealed considerable fat and protein content,B-Agr I-Agr O O O O O B-Agr I-Agr O O O O O O
The best capacities of salt resistance were evidenced in stress-resistant with respect to stress-sensitive ecotypes when the growth medium contained both nitrate and ammonium,O O O O O O O O O B-Agr O O O B-Agr B-Agr O O B-Agr O O O O O B-Agr
A detailed research on acidification of wines has been carried out,O O B-Agr O B-Agr O B-Agr O O O O
The purpose was to obtain a well determined pH value of wines after stabilisation following from precipitation of potassium salt with tartaric acid,O O O O O O O O O O O B-Agr O O O O B-Agr O B-Agr O O O O
The effects of stockage and shipping on the sanitary conditions of edible snails have been examined,O B-Agr O O O O O O O O O O B-Agr O O O
A total of 88 samples of spices whole or ground have been examined with a stereoscope and then analysed with filth test,O O O O B-Agr O B-Agr O O O O O O O O O O O O O O O
A line x tester analysis involving 10 selected lines as male parents and two male sterile lines with their maintainers and two experimental composite populations as female parents was carried out for seed yield seed size and protein content,O O O O B-Agr O O O O O O B-Agr O O O O O O O O O O O B-Agr I-Agr O O B-Agr O O O O B-Agr O B-Agr I-Agr O O O
The performance of the hybrids for each of these characters was compared to that of the parents,O O O O B-Agr O O O O O O O O O O O B-Agr
The superiority of the hybrids over the better parent ranged between 1,O O O O B-Agr O O O O O O O
The general and specific combining ability variances for these characters were large,O O O O B-Agr I-Agr O O O O O O
The nature of gene action was found to be additive and nonadditive except for seed size in which the variance due to specific combining ability was of greater importance,O O O O O O O O O O O O O O B-Agr I-Agr O O O O O O O B-Agr I-Agr O O O O
Each comb is formed by microfilaments often apically fused in groups of 4-10 elements,O O O O O O O O O O B-Agr O O B-Agr
A group of 21 pregnant sheep with declining lactation has been studied during a period of 3 months,O O O O O B-Agr O O B-Agr O O O O O O O O O
Weekly the serum levels of calcium phosphorus magnesium copper zinc sodium potassium and chloride was checked,O O O B-Agr O B-Agr B-Agr B-Agr B-Agr B-Agr B-Agr B-Agr O O O O
The blood levels of calcium increased with advancing pregnancy and decreasing milk secretion,O B-Agr B-Agr O B-Agr O O O B-Agr O O B-Agr B-Agr
The blood levels of phosphorus was decreasing but increased in the last fime,O B-Agr B-Agr O B-Agr O O O O O O O O
The calcium/phosphorus relations shows mild hyperparathyroidism,O B-Agr O O O O
The copper was lower during the pregnancy,O B-Agr O O O O B-Agr
The blood levels of zinc was very irregular with a decrease in the central period of research,O B-Agr B-Agr O B-Agr O O O O O O O O O O O B-Agr
Underground combustible gas leaks in town centres have caused serious damage to urban vegetation,O O B-Agr O O O B-Agr O O O B-Agr O O B-Agr
This is due to the change-over from town gas to natural gas in old gas mains,O O O O O O O O I-Agr O B-Agr I-Agr O O I-Agr O
The alterations caused by this phenomenon on ornamental plants their effects the factors that influence them and possible remedies have been described after several studies,O O O O O O O B-Agr I-Agr O B-Agr O B-Agr O O O O O O O O O O O O
With increasing levels of NaCl the concentrations of Mn Zn and Fe increased in leaves meanwhile the Cu content remained approximately constant,O O B-Agr O O O O O O O O O O O B-Agr O O O O O O O
Inflation is the most unjust of taxes,B-Agr O O O O O B-Agr
Nevertheless inflation is almost always chosen with all the negative consequences it entails,O B-Agr O O O O O O O O O O O
Farmers are certainly amongst this group,B-Agr O O O O O
In two different environments seven sowing rates have been tested,O O O B-Agr O B-Agr I-Agr O O O
The influence of environment variety and harvesting date on sugar beet yields are here taken into consideration,O O O B-Agr B-Agr O B-Agr I-Agr O B-Agr I-Agr B-Agr O O O O O
A grapevine decline has been ascertained in a vineyard of eastern Sicily,O O O O O O O O O O O B-Agr
The disease is characterized by yellowing and wilting of the leaves and blight of the canes,O O O O O O O B-Agr O O B-Agr O B-Agr O O O
The symptoms are accompanied by necroses of cortical tissues and browning of xylem starting from the basis of the trunk,O B-Agr O O O O O O B-Agr O B-Agr O B-Agr O O O O O O O
From the artificially infected plants the inoculated pathogens have been reisolated one year after,O O O O B-Agr O O B-Agr O O O O O O
Micropropagation has been investigated with the Japanese Plum cv,B-Agr O O O O O O O O
"Rosa"" using different agar media",B-Agr O O B-Agr O
A 5 mMol/l phosphorus concentration significantly enhanced the proliferation; on the contrary at higher P levels some yellow leaves were observed,O O O B-Agr O O O O O O O O O O O B-Agr O O B-Agr O O
Satisfactory rooting results (highest percentage 80-100 per cent and better roots) were obtained with IBA 0,O B-Agr B-Agr O O O O O O O B-Agr O O O B-Agr O
Rooted plants were successfully transferred to the soil,O B-Agr O O O O O B-Agr
Density strongly influences plant habitus,B-Agr O O O O
Total yield without fruit number of leaves branches and clusters per plants indicated that no maximum value will be obtained by increase in density,O O O O O O B-Agr B-Agr O O O B-Agr O O O O O O O O O O O B-Agr
The proportion of ripe fruit to total fruit increased as population increased and the need for field storage of ripe fruit is minimized as all the crop tends to mature at the same time,O O O O O O O O O O B-Agr O O O O O O B-Agr O O O O O O O O B-Agr O O O O O O B-Agr
"Row pattern outyielded square pattern because of an ""edge effect"" brought about by continuous growth of vines into the row middles",O O O O O O O O O O O O O O B-Agr O O O O O O
The best results were given by the compounds having 5-8 carbon atoms in the lateral chain,O O B-Agr O O O O O O O B-Agr O O O O O
None of the tested compounds were phytotoxic on both hosts,O O O O O O O O O B-Agr
Two snails of the genus Achatina kept in the laboratory at room temperature showed a remarkable reproductive ability,O B-Agr O O B-Agr B-Agr O O O O O O B-Agr O O O O B-Agr
The positive and negative characteristics of these pesticides are finally discussed confirming their utility and effectiveness in chemical pest control by early application followed afterwards by alternate treatments with different active substances,O O O O O O O B-Agr O O O O O O O O O B-Agr B-Agr I-Agr O O B-Agr O O O O O O O O B-Agr
The tubes assured soil temperature stability; lower soil temperatures at the maximum daily values and higher soil temperatures at the minimum daily values were registered compared to the bare ground as well as to black polyethylene mulching 005 mm thick,O O O B-Agr I-Agr B-Agr O B-Agr I-Agr O O O O O O O B-Agr I-Agr O O O O O O O O O O O O O O O O O B-Agr B-Agr O O O
The favourable results show the opportunity to solve agronomic and technological problems connected to the use of polyvinyl chloride tubes,O O B-Agr O O O O O O O O O O O O O O B-Agr I-Agr O
Linear relations have been found between both marketable and total yield and seasonal evapotranspiration,O O O O O O O O O O O O O B-Agr
The karyotypes of the two species are characaterized by quite similar chromosome types and a high level of symmetry,O B-Agr O O O B-Agr O O O O O O O O O O O O O
It is equal in length to the shorter arm from which it is separated by a secondary constriction,O O O O B-Agr O O O O O O O O O O O O O
They showed that alterations of mitochondria nucleolus and ruffled membranes appear also at the lowest concentrations,O O O O O B-Agr B-Agr O O B-Agr O O O O O O
The response to contact with the venom is different in the various cell types studied; macrophages and neuron processes resulted as highly sensible whereas the retinal pigmented epithelium cells appeared more resistant,O O O O O O O O O O O O B-Agr O O B-Agr O O B-Agr O O O O O O O O B-Agr B-Agr O O O
Discussions of Italian fruit production remain 'open' in the sense that various analyses have given different sometimes conflicting appraisals,O O O O B-Agr O O O O O O O O O O O O O O
The first part considers general problems of the dynamics of the production sector such as changes in demand adjustments of production and technical progress,O O O O O O O O B-Agr O O B-Agr O O O O O B-Agr O O B-Agr O O O
The assimilation of new technologies has a central place in this context,O B-Agr O O O O O O O O O O
The successive phases of assimilation of innovations - their introduction expansion maturation and obsolescence - can be illustrated by a model of the 'life cycle' of a product,O O O O B-Agr O B-Agr O O O O B-Agr O O O O O O O O O O O O I-Agr O O O
Each phase of assimilation is characterized by particular situations of the market and requires adjustments on the part of producers,O O O B-Agr O O O O O O O O O O O O O O O O
Such a model could also serve to interpret the dynamics of investments in the production sector in question,O O O O O O O O O B-Agr O B-Agr O O B-Agr O O O
In the second part of the paper the model is applied to fruit production,O O O O O O B-Agr O O O O O O B-Agr
